codice_istat,denominazione_ita_altra,denominazione_ita,denominazione_altra,cap,sigla_provincia,denominazione_provincia,tipologia_provincia,codice_regione,denominazione_regione,tipologia_regione,ripartizione_geografica,flag_capoluogo,codice_belfiore,lat,lon,superficie_kmq,,,
28060,Padova,Padova,,35127,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35128,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35129,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35131,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35132,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35133,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35134,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35135,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35136,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35137,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35138,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35139,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35141,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35142,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28060,Padova,Padova,,35143,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,G224,45,4069347,11,8760874,93,257
28061,Pernumia,Pernumia,,35020,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G461,45,2570490,11,7869386,13,1797
28062,Piacenza d'Adige,Piacenza d'Adige,,35040,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G534,45,1274259,11,5471605,18,4889
28063,Piazzola sul Brenta,Piazzola sul Brenta,,35016,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G587,45,5417414,11,7864534,40,9328
28064,Piombino Dese,Piombino Dese,,35017,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G688,45,6076508,11,9985096,29,6247
28065,Piove di Sacco,Piove di Sacco,,35028,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G693,45,2961149,12,351552,35,7342
28066,Polverara,Polverara,,35020,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G802,45,3106182,11,9574010,9,8439
28067,Ponso,Ponso,,35040,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G823,45,1921468,11,5863571,10,8489
28068,Pontelongo,Pontelongo,,35029,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G850,45,2502936,12,191136,10,8862
28069,Ponte San Nicolò,Ponte San Nicolò,,35020,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G855,45,3641205,11,9306556,13,5210
28070,Pozzonovo,Pozzonovo,,35020,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G963,45,1982588,11,7901478,24,4761
28071,Rovolon,Rovolon,,35030,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,H622,45,3857569,11,6521655,27,6862
28072,Rubano,Rubano,,35030,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,H625,45,4267115,11,7866017,14,5124
28073,Saccolongo,Saccolongo,,35030,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,H655,45,4056864,11,7435624,13,7992
28075,San Giorgio delle Pertiche,San Giorgio delle Pertiche,,35010,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,H893,45,5420114,11,9099256,18,8582
28076,San Giorgio in Bosco,San Giorgio in Bosco,,35010,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,H897,45,5931801,11,8065547,28,3502
28077,San Martino di Lupari,San Martino di Lupari,,35018,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,I008,45,6506910,11,8532684,24,1222
28078,San Pietro in Gu,San Pietro in Gu,,35010,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,I107,45,6134981,11,6692254,17,9003
28079,San Pietro Viminario,San Pietro Viminario,,35020,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,I120,45,2450219,11,8183416,13,3064
28080,Santa Giustina in Colle,Santa Giustina in Colle,,35010,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,I207,45,5636488,11,9061769,17,9675
28082,Sant'Angelo di Piove di Sacco,Sant'Angelo di Piove di Sacco,,35020,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,I275,45,3461606,12,77357,13,9648
28083,Sant'Elena,Sant'Elena,,35040,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,I319,45,1861641,11,7095659,8,9164
28084,Sant'Urbano,Sant'Urbano,,35040,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,I375,45,1133776,11,6197488,31,9186
28085,Saonara,Saonara,,35020,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,I418,45,3719943,11,9849183,13,5443
28086,Selvazzano Dentro,Selvazzano Dentro,,35030,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,I595,45,3945233,11,7809812,19,5168
28087,Solesino,Solesino,,35047,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,I799,45,1777349,11,7422542,10,1429
28088,Stanghella,Stanghella,,35048,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,I938,45,1349307,11,7564142,19,8106
28089,Teolo,Teolo,,35037,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L100,45,3667964,11,7086317,31,2006
28090,Terrassa Padovana,Terrassa Padovana,,35020,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L132,45,2454303,11,9035804,14,8125
28091,Tombolo,Tombolo,,35019,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L199,45,6472002,11,8252905,11,202
28092,Torreglia,Torreglia,,35038,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L270,45,3360303,11,7246633,18,8543
28093,Trebaseleghe,Trebaseleghe,,35010,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L349,45,5916201,12,513975,30,6561
28094,Tribano,Tribano,,35020,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L414,45,2106025,11,8332569,19,2263
28095,Urbana,Urbana,,35040,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L497,45,1908541,11,4435552,17,220
28096,Veggiano,Veggiano,,35030,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L710,45,4478963,11,7137107,16,4121
28097,Vescovana,Vescovana,,35040,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L805,45,1339530,11,7080365,22,2473
28098,Vighizzolo d'Este,Vighizzolo d'Este,,35040,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L878,45,1763283,11,6237419,17,825
28099,Vigodarzere,Vigodarzere,,35010,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L892,45,4606349,11,8788281,19,9160
28100,Vigonza,Vigonza,,35010,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L900,45,4436443,11,9830620,33,3229
28101,Villa del Conte,Villa del Conte,,35010,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L934,45,5835009,11,8593478,17,3484
28102,Villa Estense,Villa Estense,,35040,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L937,45,1721993,11,6671868,16,63
28103,Villafranca Padovana,Villafranca Padovana,,35010,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L947,45,4949938,11,7971633,23,9549
28104,Villanova di Camposampiero,Villanova di Camposampiero,,35010,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L979,45,4896507,11,9727726,12,2262
28105,Vo',Vo',,35030,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,M103,45,3285463,11,6409791,20,3663
28106,Due Carrare,Due Carrare,,35020,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,M300,45,2915405,11,8208982,26,5644
28107,Borgo Veneto,Borgo Veneto,,35046,PD,Padova,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,M402,45,2192462,11,5428899,39,1705
29001,Adria,Adria,,45011,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,A059,45,546550,12,564464,113,3883
29002,Ariano nel Polesine,Ariano nel Polesine,,45012,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,A400,44,9452107,12,1210845,81,4577
29003,Arquà Polesine,Arquà Polesine,,45031,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,A435,45,93688,11,7413688,19,9278
29004,Badia Polesine,Badia Polesine,,45021,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,A539,45,943102,11,4913770,44,5341
29005,Bagnolo di Po,Bagnolo di Po,,45022,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,A574,45,151624,11,4999648,21,3580
29006,Bergantino,Bergantino,,45032,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,A795,45,603784,11,2530207,17,9675
29007,Bosaro,Bosaro,,45033,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,B069,45,6221,11,7645465,6,1227
29008,Calto,Calto,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,B432,44,9916844,11,3560008,10,8475
29009,Canaro,Canaro,,45034,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,B578,44,9353433,11,6765324,32,6473
29010,Canda,Canda,,45020,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,B582,45,339022,11,5085883,14,3743
29011,Castelguglielmo,Castelguglielmo,,45020,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,C122,45,256991,11,5372810,22,1291
29012,Castelmassa,Castelmassa,,45035,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,C207,45,176864,11,3104039,11,8404
29013,Castelnovo Bariano,Castelnovo Bariano,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,C215,45,266929,11,2862644,37,9133
29014,Ceneselli,Ceneselli,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,C461,45,130830,11,3694204,28,6176
29015,Ceregnano,Ceregnano,,45010,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,C500,45,500744,11,8705802,30,1699
29017,Corbola,Corbola,,45015,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,C987,45,56310,12,774245,18,5470
29018,Costa di Rovigo,Costa di Rovigo,,45023,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,D105,45,488099,11,6940750,16,651
29019,Crespino,Crespino,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,D161,44,9833211,11,8864474,31,8550
29021,Ficarolo,Ficarolo,,45036,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,D568,44,9519734,11,4325605,18,738
29022,Fiesso Umbertiano,Fiesso Umbertiano,,45024,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,D577,44,9617583,11,6078539,27,5396
29023,Frassinelle Polesine,Frassinelle Polesine,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,D776,44,9967222,11,6976978,21,9767
29024,Fratta Polesine,Fratta Polesine,,45025,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,D788,45,316861,11,6410003,20,9677
29025,Gaiba,Gaiba,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,D855,44,9482960,11,4815972,11,9896
29026,Gavello,Gavello,,45010,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,D942,45,215116,11,9142379,24,3701
29027,Giacciano con Baruchella,Giacciano con Baruchella,,45020,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,E008,45,653644,11,4506428,18,4203
29028,Guarda Veneta,Guarda Veneta,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,E240,44,9797916,11,8026364,17,2052
29029,Lendinara,Lendinara,,45026,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,E522,45,834699,11,5986879,55,601
29030,Loreo,Loreo,,45017,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,E689,45,636010,12,1892303,39,8436
29031,Lusia,Lusia,,45020,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,E761,45,1010420,11,6630188,17,6764
29032,Melara,Melara,,45037,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,F095,45,618479,11,1977299,17,5809
29033,Occhiobello,Occhiobello,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,F994,44,9193687,11,5794507,32,3261
29034,Papozze,Papozze,,45010,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G323,44,9878672,12,310607,21,4869
29035,Pettorazza Grimani,Pettorazza Grimani,,45010,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G525,45,1360221,11,9887952,21,4544
29036,Pincara,Pincara,,45020,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G673,44,9930512,11,6115419,17,5061
29037,Polesella,Polesella,,45038,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G782,44,9625472,11,7550947,16,4116
29038,Pontecchio Polesine,Pontecchio Polesine,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G836,45,191651,11,8115673,11,5313
29039,Porto Tolle,Porto Tolle,,45018,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G923,44,9525321,12,3345762,257,646
29040,Rosolina,Rosolina,,45010,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,H573,45,758882,12,2461296,74,6930
29041,Rovigo,Rovigo,,45100,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,SI,H620,45,710727,11,7900700,108,8039
29042,Salara,Salara,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,H689,44,9842201,11,4260742,14,1558
29043,San Bellino,San Bellino,,45020,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,H768,45,284907,11,5890383,15,8257
29044,San Martino di Venezze,San Martino di Venezze,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,H996,45,1313084,11,8685270,31,456
29045,Stienta,Stienta,,45039,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,I953,44,9381978,11,5440367,24,221
29046,Taglio di Po,Taglio di Po,,45019,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L026,45,80448,12,2091683,78,6785
29047,Trecenta,Trecenta,,45027,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L359,45,308606,11,4604615,35,778
29048,Villadose,Villadose,,45010,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L939,45,736711,11,8896686,32,740
29049,Villamarzana,Villamarzana,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L967,45,109605,11,6922740,14,1513
29050,Villanova del Ghebbo,Villanova del Ghebbo,,45020,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L985,45,556128,11,6443945,11,7258
29051,Villanova Marchesana,Villanova Marchesana,,45030,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,L988,44,9912558,11,9670234,18,497
29052,Porto Viro,Porto Viro,,45014,RO,Rovigo,Provincia,5,Veneto,statuto ordinario,Nord-est,NO,G926,45,259739,12,2181184,133,3075
30001,Aiello del Friuli,Aiello del Friuli,,33041,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,A103,45,8706954,13,3624658,13,3473
30002,Amaro,Amaro,,33020,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,A254,46,3736363,13,947421,33,2611
30003,Ampezzo,Ampezzo,,33021,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,A267,46,4166846,12,7945795,73,6275
30004,Aquileia,Aquileia,,33051,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,A346,45,7664502,13,3649405,37,4382
30005,Arta Terme,Arta Terme,,33022,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,A447,46,4729032,13,248617,42,7698
30006,Artegna,Artegna,,33011,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,A448,46,2418709,13,1559829,11,2209
30007,Attimis,Attimis,,33040,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,A491,46,1888288,13,3051195,33,2372
30008,Bagnaria Arsa,Bagnaria Arsa,,33050,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,A553,45,8874182,13,3017012,19,2330
30009,Basiliano,Basiliano,,33031,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,A700,46,162127,13,1066978,43,279
30010,Bertiolo,Bertiolo,,33032,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,A810,45,9433105,13,553158,26,516
30011,Bicinicco,Bicinicco,,33050,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,A855,45,9310105,13,2499086,16,85
30012,Bordano,Bordano,,33010,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,A983,46,3154008,13,1060119,14,9043
30013,Buja,Buja,,33030,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,B259,46,2089458,13,1257450,25,5056
30014,Buttrio,Buttrio,,33042,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,B309,46,131008,13,3304004,17,7768
30015,Camino al Tagliamento,Camino al Tagliamento,,33030,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,B483,45,9274585,12,9446497,22,3179
30016,Campoformido,Campoformido,,33030,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,B536,46,198490,13,1600492,21,9325
30018,Carlino,Carlino,,33050,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,B788,45,8022913,13,1881070,30,2261
30019,Cassacco,Cassacco,,33010,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,B994,46,1738665,13,1861087,11,6785
30020,Castions di Strada,Castions di Strada,,33050,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,C327,45,9084608,13,1848610,32,8328
30021,Cavazzo Carnico,Cavazzo Carnico,,33020,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,C389,46,3677033,13,404593,39,4345
30022,Cercivento,Cercivento,,33020,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,C494,46,5271562,12,9877240,15,7819
30023,Cervignano del Friuli,Cervignano del Friuli,,33052,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,C556,45,8232790,13,3344161,29,1668
30024,Chiopris-Viscone,Chiopris-Viscone,,33048,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,C641,45,9245330,13,4025007,9,2130
30025,Chiusaforte,Chiusaforte,,33010,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,C656,46,4082427,13,3104885,100,1977
30026,Cividale del Friuli,Cividale del Friuli,,33043,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,C758,46,935901,13,4320295,50,6458
30027,Codroipo,Codroipo,,33033,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,C817,45,9618251,12,9769315,75,2010
30028,Colloredo di Monte Albano,Colloredo di Monte Albano,,33010,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,C885,46,1660224,13,1379670,21,7505
30029,Comeglians,Comeglians,,33023,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,C918,46,5136016,12,8679182,19,4140
30030,Corno di Rosazzo,Corno di Rosazzo,,33040,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D027,45,9968361,13,4416853,12,6215
30031,Coseano,Coseano,,33030,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D085,46,968229,13,186875,23,7787
30032,Dignano,Dignano,,33030,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D300,46,877097,12,9386390,27,6037
30033,Dogna,Dogna,,33010,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D316,46,4480703,13,3154076,70,3683
30034,Drenchia,Drenchia,,33040,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D366,46,1751869,13,6220685,12,83
30035,Enemonzo,Enemonzo,,33020,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D408,46,4103245,12,8793445,23,7602
30036,Faedis,Faedis,,33040,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D455,46,1524587,13,3441119,46,7805
30037,Fagagna,Fagagna,,33034,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D461,46,1132752,13,839365,37,1864
30039,Flaibano,Flaibano,,33030,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D630,46,600667,12,9811442,17,3415
30040,Forni Avoltri,Forni Avoltri,,33020,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D718,46,5852019,12,7769122,80,7485
30041,Forni di Sopra,Forni di Sopra,,33024,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D719,46,4238375,12,5784564,81,6557
30042,Forni di Sotto,Forni di Sotto,,33020,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D720,46,3936516,12,6718098,93,5943
30043,Gemona del Friuli,Gemona del Friuli,,33013,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,D962,46,2770234,13,1397373,56,573
30044,Gonars,Gonars,,33050,UD,Udine,Unità non amministrativa,6,Friuli-Venezia Giulia,statuto speciale,Nord-est,NO,E083,45,8965810,13,2350771,19,8169
